id,name,address,governate,area,lat,lng,services
4e7a0b43-b3fa-4edd-ba6a-7a74ac56e137,Aman Sedy Gaber,First Of Prtsaid st. Beside B Tech Sedy Gaber,Alexandria,Sidi Gaber,31.223521,29.93848354,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU
"
d0138c97-fa11-4ff4-a355-9fe14bb9995b,Alexandria train station,Train station (Egypt station) Alexandria,Alexandria,Sidi Gaber,31.21900006,29.94234857,"Full Function
"
91ce8202-29ac-44c6-bcbc-4c8f31b6eb5f,Express Almatar,3 Highway St. - Nozha -Sidi Gaber Sector,Alexandria,Sidi Gaber,31.205287,29.966553,"Full Function
"
bcad99e0-d980-4d3c-b634-948f5947a1b8,Golden Jewel Hotel Alexandria,Mustafa Kamel area - Alexandria,Alexandria,Sidi Gaber,31.229429,29.942002,"Full Function
"
008fabf0-e70b-4bc4-a73a-5c362dd51910,صن مول 26 يوليو,فندق 26 يوليو لضباط القوات المسالحة,Alexandria,Sidi Gaber,31.247658,29.968053,"Cash Dispenser only
"
2f8859a8-fa53-45ca-bb17-e157940bacdd,Sun Mall July 6,26 July Hotel for Armed Forces Officers,Alexandria,Sidi Gaber,31.247658,29.968053,"Cash Dispenser only
"
2c03a970-c2fe-431b-ac8e-22a66180bf94,Sales Tax Authority - Alexandria region,21 Almosheer Ahmed Ismail St. - Sidi Gaber - Alexandria,Alexandria,Sidi Gaber,31.221283,29.942607,"Cash Dispenser only
"
529c010f-073c-4d4c-b0bb-ceeca1c36f59,Northern Military District Command, Almosheer Ahmed Ismail St. - Alexandria,Alexandria,Sidi Gaber,31.224547,29.942063,"Cash Dispenser only
"
962a4a7b-61eb-4977-bebe-7ff74c7dab79,Armed Forces Hospital in Alexandria,Sidi Gaber area - Alexandria,Alexandria,Sidi Gaber,31.225153,29.941699,"Cash Dispenser only
"
f74221e0-b54f-46f3-a060-cb742b17facd,Bisco Misr Alexandria Company,Arbisco factory - Alnozha Albar Alqebly - Alexandria,Alexandria,Sidi Gaber,31.197593,29.945226,"Cash Dispenser only
"
3e177b07-5005-44fa-a4c1-0537c4b43985,Sizostrees,17 Sesostris St.,Alexandria,Sizostrees,31.197152547,29.8982762690001,Withdrawal
5066e765-b566-4bf4-8ec8-df2273a31c96,Sporting,26 Delta St. - 21 Bab Sharq Organization - Sporting - Alexandria,Alexandria,Sporting,31.220355,29.931113,Withdrawal
f8e263d9-2031-4374-a256-252675202d8e,Sporting,178 Port Said St. - section Bab Sharq - Alexandria,Alexandria,Sporting,31.217849,29.928639,Withdrawal
1498b979-a4b7-4064-a833-50b58190ffd4,Gomla Market Company - Sporting Alexandria,178 Port Said St. - section Bab Sharq - Alexandria,Alexandria,Sporting,31.217849,29.928639,"Cash Dispenser only
"
